clean_price_id,crop_id,crop_name,state,year_month,avg_modal_price_inr,min_price_inr,max_price_inr,total_arrivals_tonnes,n_source_records,data_origin
MPC001492,CROP012,Groundnut,Uttar Pradesh,2025-08,4028.0,3706.0,4350.0,143.3,1,DEMO
MPC001493,CROP012,Groundnut,Uttar Pradesh,2025-09,4748.0,4368.0,5128.0,41.8,1,DEMO
MPC001494,CROP012,Groundnut,Uttar Pradesh,2025-10,4264.0,3923.0,4605.0,166.4,1,DEMO
MPC001495,CROP012,Groundnut,Uttar Pradesh,2025-11,4953.0,4557.0,5349.0,69.9,1,DEMO
MPC001496,CROP012,Groundnut,Uttar Pradesh,2025-12,4700.0,4324.0,5076.0,452.6,1,DEMO
MPC001497,CROP012,Groundnut,Uttar Pradesh,2026-01,5529.0,5087.0,5971.0,130.3,1,DEMO
MPC001498,CROP012,Groundnut,Uttar Pradesh,2026-02,5495.0,5055.0,5935.0,25.5,1,DEMO
MPC001499,CROP012,Groundnut,Uttar Pradesh,2026-03,5501.0,5061.0,5941.0,126.8,1,DEMO
MPC001500,CROP012,Groundnut,Uttar Pradesh,2026-04,5598.0,5150.0,6046.0,31.8,1,DEMO
MPC001501,CROP012,Groundnut,Uttar Pradesh,2026-05,5731.0,5273.0,6189.0,120.3,1,DEMO
MPC001502,CROP012,Groundnut,Uttar Pradesh,2026-06,5726.0,5268.0,6184.0,150.4,1,DEMO
MPC001503,CROP012,Groundnut,Uttar Pradesh,2026-07,4839.0,4452.0,5226.0,394.9,1,DEMO
MPC001504,CROP012,Groundnut,Uttar Pradesh,2026-08,4671.0,4297.0,5045.0,127.6,1,DEMO
MPC001505,CROP012,Groundnut,West Bengal,2024-01,5003.0,4603.0,5403.0,45.6,1,DEMO
MPC001506,CROP012,Groundnut,West Bengal,2024-02,5260.0,4839.0,5681.0,138.7,1,DEMO
MPC001507,CROP012,Groundnut,West Bengal,2024-03,4996.0,4596.0,5396.0,89.5,1,DEMO
MPC001508,CROP012,Groundnut,West Bengal,2024-04,5226.0,4808.0,5644.0,80.5,1,DEMO
MPC001509,CROP012,Groundnut,West Bengal,2024-05,4812.0,4427.0,5197.0,93.6,1,DEMO
MPC001510,CROP012,Groundnut,West Bengal,2024-06,4302.0,3958.0,4646.0,135.7,1,DEMO
MPC001511,CROP012,Groundnut,West Bengal,2024-07,4608.0,4239.0,4977.0,116.7,1,DEMO
MPC001512,CROP012,Groundnut,West Bengal,2024-08,4330.0,3984.0,4676.0,139.7,1,DEMO
MPC001513,CROP012,Groundnut,West Bengal,2024-09,4156.0,3824.0,4488.0,20.3,1,DEMO
MPC001514,CROP012,Groundnut,West Bengal,2024-10,3925.0,3611.0,4239.0,140.8,1,DEMO
MPC001515,CROP012,Groundnut,West Bengal,2024-11,4712.0,4335.0,5089.0,136.0,1,DEMO
MPC001516,CROP012,Groundnut,West Bengal,2024-12,4700.0,4324.0,5076.0,317.0,1,DEMO
MPC001517,CROP012,Groundnut,West Bengal,2025-01,4887.0,4496.0,5278.0,196.3,1,DEMO
MPC001518,CROP012,Groundnut,West Bengal,2025-02,5359.0,4930.0,5788.0,79.2,1,DEMO
MPC001519,CROP012,Groundnut,West Bengal,2025-03,5890.0,5419.0,6361.0,110.6,1,DEMO
MPC001520,CROP012,Groundnut,West Bengal,2025-04,5181.0,4767.0,5595.0,206.4,1,DEMO
MPC001521,CROP012,Groundnut,West Bengal,2025-05,4890.0,4499.0,5281.0,82.5,1,DEMO
MPC001522,CROP012,Groundnut,West Bengal,2025-06,4582.0,4215.0,4949.0,71.6,1,DEMO
MPC001523,CROP012,Groundnut,West Bengal,2025-07,4402.0,4050.0,4754.0,75.8,1,DEMO
MPC001524,CROP012,Groundnut,West Bengal,2025-08,4238.0,3899.0,4577.0,89.9,1,DEMO
MPC001525,CROP012,Groundnut,West Bengal,2025-09,4103.0,3775.0,4431.0,160.1,1,DEMO
MPC001526,CROP012,Groundnut,West Bengal,2025-10,4364.0,4015.0,4713.0,110.0,1,DEMO
MPC001527,CROP012,Groundnut,West Bengal,2025-11,4312.0,3967.0,4657.0,187.8,1,DEMO
MPC001528,CROP012,Groundnut,West Bengal,2025-12,5439.0,5004.0,5874.0,198.9,1,DEMO
MPC001529,CROP012,Groundnut,West Bengal,2026-01,5605.0,5157.0,6053.0,120.0,1,DEMO
MPC001530,CROP012,Groundnut,West Bengal,2026-02,5438.0,5003.0,5873.0,59.2,1,DEMO
MPC001531,CROP012,Groundnut,West Bengal,2026-03,5932.0,5457.0,6407.0,178.8,1,DEMO
MPC001532,CROP012,Groundnut,West Bengal,2026-04,4962.0,4565.0,5359.0,98.6,1,DEMO
MPC001533,CROP012,Groundnut,West Bengal,2026-05,5568.0,5123.0,6013.0,181.6,1,DEMO
MPC001534,CROP012,Groundnut,West Bengal,2026-06,4658.0,4285.0,5031.0,115.0,1,DEMO
MPC001535,CROP012,Groundnut,West Bengal,2026-07,4631.0,4261.0,5001.0,203.9,1,DEMO
MPC001536,CROP012,Groundnut,West Bengal,2026-08,4051.0,3727.0,4375.0,44.0,1,DEMO
MPC001537,CROP013,Mustard,Punjab,2024-01,2315.0,2130.0,2500.0,91.6,1,DEMO
MPC001538,CROP013,Mustard,Punjab,2024-02,2221.0,2043.0,2399.0,85.2,1,DEMO
MPC001539,CROP013,Mustard,Punjab,2024-03,2280.0,2098.0,2462.0,93.6,1,DEMO
MPC001540,CROP013,Mustard,Punjab,2024-04,2403.0,2211.0,2595.0,101.3,1,DEMO
MPC001541,CROP013,Mustard,Punjab,2024-05,2415.0,2222.0,2608.0,115.9,1,DEMO
MPC001542,CROP013,Mustard,Punjab,2024-06,2070.0,1904.0,2236.0,95.9,1,DEMO
MPC001543,CROP013,Mustard,Punjab,2024-07,2195.0,2019.0,2371.0,32.4,1,DEMO
MPC001544,CROP013,Mustard,Punjab,2024-08,1902.0,1750.0,2054.0,192.7,1,DEMO
MPC001545,CROP013,Mustard,Punjab,2024-09,1843.0,1696.0,1990.0,59.0,1,DEMO
MPC001546,CROP013,Mustard,Punjab,2024-10,1920.0,1766.0,2074.0,64.8,1,DEMO
MPC001547,CROP013,Mustard,Punjab,2024-11,1870.0,1720.0,2020.0,233.2,1,DEMO
MPC001548,CROP013,Mustard,Punjab,2024-12,2010.0,1849.0,2171.0,96.0,1,DEMO
MPC001549,CROP013,Mustard,Punjab,2025-01,2380.0,2190.0,2570.0,132.1,1,DEMO
MPC001550,CROP013,Mustard,Punjab,2025-02,2587.0,2380.0,2794.0,141.7,1,DEMO
MPC001551,CROP013,Mustard,Punjab,2025-03,2658.0,2445.0,2871.0,46.6,1,DEMO
MPC001552,CROP013,Mustard,Punjab,2025-04,2336.0,2149.0,2523.0,135.6,1,DEMO
MPC001553,CROP013,Mustard,Punjab,2025-05,2501.0,2301.0,2701.0,189.6,1,DEMO
MPC001554,CROP013,Mustard,Punjab,2025-06,2020.0,1858.0,2182.0,103.1,1,DEMO
MPC001555,CROP013,Mustard,Punjab,2025-07,2191.0,2016.0,2366.0,120.7,1,DEMO
MPC001556,CROP013,Mustard,Punjab,2025-08,1845.0,1697.0,1993.0,123.6,1,DEMO
MPC001557,CROP013,Mustard,Punjab,2025-09,1831.0,1685.0,1977.0,55.8,1,DEMO
MPC001558,CROP013,Mustard,Punjab,2025-10,1921.0,1767.0,2075.0,42.3,1,DEMO
MPC001559,CROP013,Mustard,Punjab,2025-11,1979.0,1821.0,2137.0,336.7,1,DEMO
MPC001560,CROP013,Mustard,Punjab,2025-12,2280.0,2098.0,2462.0,134.4,1,DEMO
MPC001561,CROP013,Mustard,Punjab,2026-01,2397.0,2205.0,2589.0,66.4,1,DEMO
MPC001562,CROP013,Mustard,Punjab,2026-02,2433.0,2238.0,2628.0,266.0,1,DEMO
MPC001563,CROP013,Mustard,Punjab,2026-03,2552.0,2348.0,2756.0,92.9,1,DEMO
MPC001564,CROP013,Mustard,Punjab,2026-04,2634.0,2423.0,2845.0,89.4,1,DEMO
MPC001565,CROP013,Mustard,Punjab,2026-05,2352.0,2164.0,2540.0,141.2,1,DEMO
MPC001566,CROP013,Mustard,Punjab,2026-06,2279.0,2097.0,2461.0,61.7,1,DEMO
MPC001567,CROP013,Mustard,Punjab,2026-07,2170.0,1996.0,2344.0,285.0,1,DEMO
MPC001568,CROP013,Mustard,Punjab,2026-08,1987.0,1828.0,2146.0,163.4,1,DEMO
MPC001569,CROP013,Mustard,Uttar Pradesh,2024-01,2228.5,1989.0,2479.0,617.7,2,DEMO
MPC001570,CROP013,Mustard,Uttar Pradesh,2024-02,2379.0,2131.0,2637.0,306.79999999999995,2,DEMO
MPC001571,CROP013,Mustard,Uttar Pradesh,2024-03,2379.5,2180.0,2580.0,217.79999999999998,2,DEMO
MPC001572,CROP013,Mustard,Uttar Pradesh,2024-04,2334.5,2072.0,2610.0,375.4,2,DEMO
MPC001573,CROP013,Mustard,Uttar Pradesh,2024-05,2248.5,2051.0,2449.0,222.4,2,DEMO
MPC001574,CROP013,Mustard,Uttar Pradesh,2024-06,2154.0,1951.0,2362.0,175.3,2,DEMO
MPC001575,CROP013,Mustard,Uttar Pradesh,2024-07,1931.0,1769.0,2094.0,281.8,2,DEMO
MPC001576,CROP013,Mustard,Uttar Pradesh,2024-08,1916.5,1760.0,2074.0,175.7,2,DEMO
MPC001577,CROP013,Mustard,Uttar Pradesh,2024-09,1779.5,1631.0,1929.0,138.5,2,DEMO
MPC001578,CROP013,Mustard,Uttar Pradesh,2024-10,2096.0,1832.0,2377.0,157.0,2,DEMO
MPC001579,CROP013,Mustard,Uttar Pradesh,2024-11,1991.0,1775.0,2217.0,272.9,2,DEMO
MPC001580,CROP013,Mustard,Uttar Pradesh,2024-12,2186.5,2011.0,2362.0,171.3,2,DEMO
MPC001581,CROP013,Mustard,Uttar Pradesh,2025-01,2424.5,2186.0,2671.0,341.9,2,DEMO
MPC001582,CROP013,Mustard,Uttar Pradesh,2025-02,2535.5,2332.0,2739.0,240.9,2,DEMO
MPC001583,CROP013,Mustard,Uttar Pradesh,2025-03,2340.0,2152.0,2528.0,105.1,2,DEMO
MPC001584,CROP013,Mustard,Uttar Pradesh,2025-04,2382.5,2145.0,2628.0,256.9,2,DEMO
MPC001585,CROP013,Mustard,Uttar Pradesh,2025-05,2364.5,2145.0,2590.0,273.2,2,DEMO
MPC001586,CROP013,Mustard,Uttar Pradesh,2025-06,2255.0,1915.0,2622.0,229.1,2,DEMO
MPC001587,CROP013,Mustard,Uttar Pradesh,2025-07,2116.5,1947.0,2286.0,381.1,2,DEMO
MPC001588,CROP013,Mustard,Uttar Pradesh,2025-08,1937.5,1742.0,2139.0,357.4,2,DEMO
MPC001589,CROP013,Mustard,Uttar Pradesh,2025-09,1923.5,1758.0,2091.0,227.3,2,DEMO
MPC001590,CROP013,Mustard,Uttar Pradesh,2025-10,1850.5,1620.0,2095.0,199.6,2,DEMO
MPC001591,CROP013,Mustard,Uttar Pradesh,2025-11,2127.5,1909.0,2354.0,175.6,2,DEMO
MPC001592,CROP013,Mustard,Uttar Pradesh,2025-12,2231.0,2018.0,2449.0,160.6,2,DEMO
MPC001593,CROP013,Mustard,Uttar Pradesh,2026-01,2378.5,2101.0,2671.0,180.7,2,DEMO
MPC001594,CROP013,Mustard,Uttar Pradesh,2026-02,2564.5,2329.0,2806.0,180.70000000000002,2,DEMO
MPC001595,CROP013,Mustard,Uttar Pradesh,2026-03,2771.5,2517.0,3032.0,178.5,2,DEMO
MPC001596,CROP013,Mustard,Uttar Pradesh,2026-04,2491.5,2208.0,2790.0,234.6,2,DEMO
MPC001597,CROP013,Mustard,Uttar Pradesh,2026-05,2503.0,2193.0,2832.0,265.1,2,DEMO
MPC001598,CROP013,Mustard,Uttar Pradesh,2026-06,2276.5,2049.0,2512.0,401.1,2,DEMO
MPC001599,CROP013,Mustard,Uttar Pradesh,2026-07,2272.5,1963.0,2604.0,293.7,2,DEMO
MPC001600,CROP013,Mustard,Uttar Pradesh,2026-08,2254.5,1986.0,2538.0,181.60000000000002,2,DEMO
MPC001601,CROP013,Mustard,West Bengal,2024-01,2070.0,1904.0,2236.0,240.6,1,DEMO
MPC001602,CROP013,Mustard,West Bengal,2024-02,2470.0,2272.0,2668.0,65.4,1,DEMO
MPC001603,CROP013,Mustard,West Bengal,2024-03,2457.0,2260.0,2654.0,91.3,1,DEMO
MPC001604,CROP013,Mustard,West Bengal,2024-04,2211.0,2034.0,2388.0,127.8,1,DEMO
MPC001605,CROP013,Mustard,West Bengal,2024-05,2264.0,2083.0,2445.0,315.9,1,DEMO
MPC001606,CROP013,Mustard,West Bengal,2024-06,2148.0,1976.0,2320.0,114.8,1,DEMO
MPC001607,CROP013,Mustard,West Bengal,2024-07,1876.0,1726.0,2026.0,48.8,1,DEMO
MPC001608,CROP013,Mustard,West Bengal,2024-08,1943.0,1788.0,2098.0,115.4,1,DEMO
MPC001609,CROP013,Mustard,West Bengal,2024-09,1695.0,1559.0,1831.0,66.3,1,DEMO
MPC001610,CROP013,Mustard,West Bengal,2024-10,1940.0,1785.0,2095.0,116.3,1,DEMO
MPC001611,CROP013,Mustard,West Bengal,2024-11,2020.0,1858.0,2182.0,67.1,1,DEMO
MPC001612,CROP013,Mustard,West Bengal,2024-12,2111.0,1942.0,2280.0,88.2,1,DEMO
MPC001613,CROP013,Mustard,West Bengal,2025-01,2241.0,2062.0,2420.0,48.0,1,DEMO
MPC001614,CROP013,Mustard,West Bengal,2025-02,2205.0,2029.0,2381.0,86.6,1,DEMO
MPC001615,CROP013,Mustard,West Bengal,2025-03,2616.0,2407.0,2825.0,87.7,1,DEMO
MPC001616,CROP013,Mustard,West Bengal,2025-04,2408.0,2215.0,2601.0,111.9,1,DEMO
MPC001617,CROP013,Mustard,West Bengal,2025-05,2399.0,2207.0,2591.0,237.8,1,DEMO
MPC001618,CROP013,Mustard,West Bengal,2025-06,2017.0,1856.0,2178.0,130.5,1,DEMO
MPC001619,CROP013,Mustard,West Bengal,2025-07,2091.0,1924.0,2258.0,72.9,1,DEMO
MPC001620,CROP013,Mustard,West Bengal,2025-08,1892.0,1741.0,2043.0,117.1,1,DEMO
MPC001621,CROP013,Mustard,West Bengal,2025-09,1990.0,1831.0,2149.0,103.2,1,DEMO
MPC001622,CROP013,Mustard,West Bengal,2025-10,1849.0,1701.0,1997.0,67.9,1,DEMO
MPC001623,CROP013,Mustard,West Bengal,2025-11,2197.0,2021.0,2373.0,95.9,1,DEMO
MPC001624,CROP013,Mustard,West Bengal,2025-12,2156.0,1984.0,2328.0,65.8,1,DEMO
MPC001625,CROP013,Mustard,West Bengal,2026-01,2427.0,2233.0,2621.0,45.0,1,DEMO
MPC001626,CROP013,Mustard,West Bengal,2026-02,2495.0,2295.0,2695.0,67.4,1,DEMO
MPC001627,CROP013,Mustard,West Bengal,2026-03,2590.0,2383.0,2797.0,289.5,1,DEMO
MPC001628,CROP013,Mustard,West Bengal,2026-04,2550.0,2346.0,2754.0,44.2,1,DEMO
MPC001629,CROP013,Mustard,West Bengal,2026-05,2345.0,2157.0,2533.0,136.0,1,DEMO
MPC001630,CROP013,Mustard,West Bengal,2026-06,2294.0,2110.0,2478.0,20.8,1,DEMO
MPC001631,CROP013,Mustard,West Bengal,2026-07,2223.0,2045.0,2401.0,75.4,1,DEMO
MPC001632,CROP013,Mustard,West Bengal,2026-08,2045.0,1881.0,2209.0,54.1,1,DEMO
MPC001633,CROP014,Sunflower,Bihar,2024-01,1832.0,1685.0,1979.0,138.3,1,DEMO
MPC001634,CROP014,Sunflower,Bihar,2024-02,1826.0,1680.0,1972.0,69.1,1,DEMO
MPC001635,CROP014,Sunflower,Bihar,2024-03,2101.0,1933.0,2269.0,86.2,1,DEMO
MPC001636,CROP014,Sunflower,Bihar,2024-04,1753.0,1613.0,1893.0,56.7,1,DEMO
MPC001637,CROP014,Sunflower,Bihar,2024-05,1849.0,1701.0,1997.0,77.7,1,DEMO
MPC001638,CROP014,Sunflower,Bihar,2024-06,1791.0,1648.0,1934.0,49.5,1,DEMO
MPC001639,CROP014,Sunflower,Bihar,2024-07,1416.0,1303.0,1529.0,97.3,1,DEMO
MPC001640,CROP014,Sunflower,Bihar,2024-08,1476.0,1358.0,1594.0,198.9,1,DEMO
MPC001641,CROP014,Sunflower,Bihar,2024-09,1407.0,1294.0,1520.0,63.3,1,DEMO
MPC001642,CROP014,Sunflower,Bihar,2024-10,1532.0,1409.0,1655.0,94.0,1,DEMO
MPC001643,CROP014,Sunflower,Bihar,2024-11,1442.0,1327.0,1557.0,108.8,1,DEMO
MPC001644,CROP014,Sunflower,Bihar,2024-12,1879.0,1729.0,2029.0,152.5,1,DEMO
MPC001645,CROP014,Sunflower,Bihar,2025-01,1825.0,1679.0,1971.0,185.4,1,DEMO
MPC001646,CROP014,Sunflower,Bihar,2025-02,2203.0,2027.0,2379.0,209.1,1,DEMO
MPC001647,CROP014,Sunflower,Bihar,2025-03,2018.0,1857.0,2179.0,181.9,1,DEMO
MPC001648,CROP014,Sunflower,Bihar,2025-04,1894.0,1742.0,2046.0,154.3,1,DEMO
MPC001649,CROP014,Sunflower,Bihar,2025-05,1773.0,1631.0,1915.0,73.9,1,DEMO
MPC001650,CROP014,Sunflower,Bihar,2025-06,1795.0,1651.0,1939.0,153.4,1,DEMO
MPC001651,CROP014,Sunflower,Bihar,2025-07,1758.0,1617.0,1899.0,201.4,1,DEMO
MPC001652,CROP014,Sunflower,Bihar,2025-08,1586.0,1459.0,1713.0,126.7,1,DEMO
MPC001653,CROP014,Sunflower,Bihar,2025-09,1528.0,1406.0,1650.0,173.0,1,DEMO
MPC001654,CROP014,Sunflower,Bihar,2025-10,1547.0,1423.0,1671.0,75.5,1,DEMO
MPC001655,CROP014,Sunflower,Bihar,2025-11,1729.0,1591.0,1867.0,128.9,1,DEMO
MPC001656,CROP014,Sunflower,Bihar,2025-12,1677.0,1543.0,1811.0,91.8,1,DEMO
MPC001657,CROP014,Sunflower,Bihar,2026-01,2052.0,1888.0,2216.0,207.8,1,DEMO
MPC001658,CROP014,Sunflower,Bihar,2026-02,2053.0,1889.0,2217.0,206.1,1,DEMO
MPC001659,CROP014,Sunflower,Bihar,2026-03,2116.0,1947.0,2285.0,94.7,1,DEMO
MPC001660,CROP014,Sunflower,Bihar,2026-04,2270.0,2088.0,2452.0,79.6,1,DEMO
MPC001661,CROP014,Sunflower,Bihar,2026-05,1904.0,1752.0,2056.0,259.5,1,DEMO
MPC001662,CROP014,Sunflower,Bihar,2026-06,1863.0,1714.0,2012.0,85.4,1,DEMO
MPC001663,CROP014,Sunflower,Bihar,2026-07,1488.0,1369.0,1607.0,114.9,1,DEMO
MPC001664,CROP014,Sunflower,Bihar,2026-08,1696.0,1560.0,1832.0,129.0,1,DEMO
MPC001665,CROP014,Sunflower,Madhya Pradesh,2024-01,1871.0,1721.0,2021.0,105.5,1,DEMO
MPC001666,CROP014,Sunflower,Madhya Pradesh,2024-02,1859.0,1710.0,2008.0,158.6,1,DEMO
MPC001667,CROP014,Sunflower,Madhya Pradesh,2024-03,2052.0,1888.0,2216.0,113.6,1,DEMO
MPC001668,CROP014,Sunflower,Madhya Pradesh,2024-04,1918.0,1765.0,2071.0,119.2,1,DEMO
MPC001669,CROP014,Sunflower,Madhya Pradesh,2024-05,1932.0,1777.0,2087.0,48.1,1,DEMO
MPC001670,CROP014,Sunflower,Madhya Pradesh,2024-06,1805.0,1661.0,1949.0,71.6,1,DEMO
MPC001671,CROP014,Sunflower,Madhya Pradesh,2024-07,1619.0,1489.0,1749.0,87.3,1,DEMO
MPC001672,CROP014,Sunflower,Madhya Pradesh,2024-08,1474.0,1356.0,1592.0,115.4,1,DEMO
MPC001673,CROP014,Sunflower,Madhya Pradesh,2024-09,1400.0,1288.0,1512.0,197.5,1,DEMO
MPC001674,CROP014,Sunflower,Madhya Pradesh,2024-10,1617.0,1488.0,1746.0,82.1,1,DEMO
MPC001675,CROP014,Sunflower,Madhya Pradesh,2024-11,1543.0,1420.0,1666.0,191.5,1,DEMO
MPC001676,CROP014,Sunflower,Madhya Pradesh,2024-12,1818.0,1673.0,1963.0,168.7,1,DEMO
MPC001677,CROP014,Sunflower,Madhya Pradesh,2025-01,1950.0,1794.0,2106.0,196.4,1,DEMO
MPC001678,CROP014,Sunflower,Madhya Pradesh,2025-02,2011.0,1850.0,2172.0,125.4,1,DEMO
MPC001679,CROP014,Sunflower,Madhya Pradesh,2025-03,2058.0,1893.0,2223.0,61.4,1,DEMO
MPC001680,CROP014,Sunflower,Madhya Pradesh,2025-04,2080.0,1914.0,2246.0,113.4,1,DEMO
MPC001681,CROP014,Sunflower,Madhya Pradesh,2025-05,1816.0,1671.0,1961.0,46.2,1,DEMO
MPC001682,CROP014,Sunflower,Madhya Pradesh,2025-06,1828.0,1682.0,1974.0,183.1,1,DEMO
MPC001683,CROP014,Sunflower,Madhya Pradesh,2025-07,1806.0,1662.0,1950.0,37.4,1,DEMO
MPC001684,CROP014,Sunflower,Madhya Pradesh,2025-08,1658.0,1525.0,1791.0,136.7,1,DEMO
MPC001685,CROP014,Sunflower,Madhya Pradesh,2025-09,1567.0,1442.0,1692.0,54.5,1,DEMO
MPC001686,CROP014,Sunflower,Madhya Pradesh,2025-10,1638.0,1507.0,1769.0,94.0,1,DEMO
MPC001687,CROP014,Sunflower,Madhya Pradesh,2025-11,1643.0,1512.0,1774.0,185.3,1,DEMO
MPC001688,CROP014,Sunflower,Madhya Pradesh,2025-12,1872.0,1722.0,2022.0,64.3,1,DEMO
MPC001689,CROP014,Sunflower,Madhya Pradesh,2026-01,1931.0,1777.0,2085.0,49.1,1,DEMO
MPC001690,CROP014,Sunflower,Madhya Pradesh,2026-02,2054.0,1890.0,2218.0,222.0,1,DEMO
MPC001691,CROP014,Sunflower,Madhya Pradesh,2026-03,2128.0,1958.0,2298.0,75.2,1,DEMO
MPC001692,CROP014,Sunflower,Madhya Pradesh,2026-04,1985.0,1826.0,2144.0,173.3,1,DEMO
MPC001693,CROP014,Sunflower,Madhya Pradesh,2026-05,1808.0,1663.0,1953.0,107.9,1,DEMO
MPC001694,CROP014,Sunflower,Madhya Pradesh,2026-06,1889.0,1738.0,2040.0,117.6,1,DEMO
MPC001695,CROP014,Sunflower,Madhya Pradesh,2026-07,1752.0,1612.0,1892.0,72.9,1,DEMO
MPC001696,CROP014,Sunflower,Madhya Pradesh,2026-08,1774.0,1632.0,1916.0,171.8,1,DEMO
MPC001697,CROP014,Sunflower,Rajasthan,2024-01,1887.0,1736.0,2038.0,231.7,1,DEMO
MPC001698,CROP014,Sunflower,Rajasthan,2024-02,1964.0,1807.0,2121.0,37.6,1,DEMO
MPC001699,CROP014,Sunflower,Rajasthan,2024-03,1941.0,1786.0,2096.0,131.5,1,DEMO
MPC001700,CROP014,Sunflower,Rajasthan,2024-04,1902.0,1750.0,2054.0,63.1,1,DEMO
MPC001701,CROP014,Sunflower,Rajasthan,2024-05,1856.0,1708.0,2004.0,102.7,1,DEMO
MPC001702,CROP014,Sunflower,Rajasthan,2024-06,1744.0,1604.0,1884.0,70.6,1,DEMO
MPC001703,CROP014,Sunflower,Rajasthan,2024-07,1577.0,1451.0,1703.0,226.3,1,DEMO
MPC001704,CROP014,Sunflower,Rajasthan,2024-08,1450.0,1334.0,1566.0,114.8,1,DEMO
MPC001705,CROP014,Sunflower,Rajasthan,2024-09,1517.0,1396.0,1638.0,128.4,1,DEMO
MPC001706,CROP014,Sunflower,Rajasthan,2024-10,1528.0,1406.0,1650.0,20.8,1,DEMO
MPC001707,CROP014,Sunflower,Rajasthan,2024-11,1713.0,1576.0,1850.0,132.5,1,DEMO
MPC001708,CROP014,Sunflower,Rajasthan,2024-12,1778.0,1636.0,1920.0,104.4,1,DEMO
MPC001709,CROP014,Sunflower,Rajasthan,2025-01,1903.0,1751.0,2055.0,67.7,1,DEMO
MPC001710,CROP014,Sunflower,Rajasthan,2025-02,2007.0,1846.0,2168.0,175.0,1,DEMO
MPC001711,CROP014,Sunflower,Rajasthan,2025-03,2116.0,1947.0,2285.0,74.3,1,DEMO
MPC001712,CROP014,Sunflower,Rajasthan,2025-04,1945.0,1789.0,2101.0,68.9,1,DEMO
MPC001713,CROP014,Sunflower,Rajasthan,2025-05,1804.0,1660.0,1948.0,162.7,1,DEMO
MPC001714,CROP014,Sunflower,Rajasthan,2025-06,1866.0,1717.0,2015.0,91.1,1,DEMO
MPC001715,CROP014,Sunflower,Rajasthan,2025-07,1647.0,1515.0,1779.0,103.6,1,DEMO
MPC001716,CROP014,Sunflower,Rajasthan,2025-08,1654.0,1522.0,1786.0,39.3,1,DEMO
MPC001717,CROP014,Sunflower,Rajasthan,2025-09,1742.0,1603.0,1881.0,136.6,1,DEMO
MPC001718,CROP014,Sunflower,Rajasthan,2025-10,1653.0,1521.0,1785.0,63.2,1,DEMO
MPC001719,CROP014,Sunflower,Rajasthan,2025-11,1641.0,1510.0,1772.0,45.2,1,DEMO
MPC001720,CROP014,Sunflower,Rajasthan,2025-12,1851.0,1703.0,1999.0,177.9,1,DEMO
MPC001721,CROP014,Sunflower,Rajasthan,2026-01,2071.0,1905.0,2237.0,58.1,1,DEMO
MPC001722,CROP014,Sunflower,Rajasthan,2026-02,2227.0,2049.0,2405.0,104.5,1,DEMO
MPC001723,CROP014,Sunflower,Rajasthan,2026-03,2281.0,2099.0,2463.0,122.3,1,DEMO
MPC001724,CROP014,Sunflower,Rajasthan,2026-04,2087.0,1920.0,2254.0,52.4,1,DEMO
MPC001725,CROP014,Sunflower,Rajasthan,2026-05,2064.0,1899.0,2229.0,131.5,1,DEMO
MPC001726,CROP014,Sunflower,Rajasthan,2026-06,1824.0,1678.0,1970.0,160.0,1,DEMO
MPC001727,CROP014,Sunflower,Rajasthan,2026-07,1787.0,1644.0,1930.0,83.9,1,DEMO
MPC001728,CROP014,Sunflower,Rajasthan,2026-08,1697.0,1561.0,1833.0,166.4,1,DEMO
MPC001729,CROP014,Sunflower,Uttar Pradesh,2024-01,1789.0,1646.0,1932.0,67.2,1,DEMO
MPC001730,CROP014,Sunflower,Uttar Pradesh,2024-02,1896.0,1744.0,2048.0,63.1,1,DEMO
MPC001731,CROP014,Sunflower,Uttar Pradesh,2024-03,1934.0,1779.0,2089.0,308.2,1,DEMO
MPC001732,CROP014,Sunflower,Uttar Pradesh,2024-04,1931.0,1777.0,2085.0,34.3,1,DEMO
MPC001733,CROP014,Sunflower,Uttar Pradesh,2024-05,1779.0,1637.0,1921.0,123.1,1,DEMO
MPC001734,CROP014,Sunflower,Uttar Pradesh,2024-06,1728.0,1590.0,1866.0,105.2,1,DEMO
MPC001735,CROP014,Sunflower,Uttar Pradesh,2024-07,1592.0,1465.0,1719.0,107.0,1,DEMO
MPC001736,CROP014,Sunflower,Uttar Pradesh,2024-08,1623.0,1493.0,1753.0,55.8,1,DEMO
MPC001737,CROP014,Sunflower,Uttar Pradesh,2024-09,1483.0,1364.0,1602.0,519.1,1,DEMO
MPC001738,CROP014,Sunflower,Uttar Pradesh,2024-10,1478.0,1360.0,1596.0,211.8,1,DEMO
MPC001739,CROP014,Sunflower,Uttar Pradesh,2024-11,1568.0,1443.0,1693.0,150.3,1,DEMO
MPC001740,CROP014,Sunflower,Uttar Pradesh,2024-12,1673.0,1539.0,1807.0,137.1,1,DEMO
MPC001741,CROP014,Sunflower,Uttar Pradesh,2025-01,1897.0,1745.0,2049.0,105.9,1,DEMO
MPC001742,CROP014,Sunflower,Uttar Pradesh,2025-02,1900.0,1748.0,2052.0,70.9,1,DEMO
MPC001743,CROP014,Sunflower,Uttar Pradesh,2025-03,1961.0,1804.0,2118.0,56.4,1,DEMO
MPC001744,CROP014,Sunflower,Uttar Pradesh,2025-04,2069.0,1903.0,2235.0,174.3,1,DEMO
